Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Ahrefs DR","Ahrefs UR","Ahrefs RD","Ahrefs BL","Ahrefs Traffic","Ahrefs Positions","Ahrefs Cost","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
kittyhuggy.com,"GoDaddy Auctions",19,18,1762,32,"Recreation/Travel: 17
Computers/Internet: 16
Business: 16
Reference/Education: 15
Business/Automotive: 15
Society/Religion and Spirituality: 15
Recreation/Pets: 15
Arts/Crafts: 15
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 100%","English: 100%",1,0,23,884,0,1,0,53,39,0,0,0,0,,0,35,3692,101,3691,3,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
myblobbox.com,"GoDaddy Auctions",19,18,1774,35,"Recreation/Travel: 17
Computers/Internet: 16
Business: 16
Reference/Education: 15
Business/Automotive: 15
Society/Religion and Spirituality: 15
Recreation/Pets: 15
Arts/Crafts: 15
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 98.2%
Italian: 1.7%","English: 100%",2,0,30,903,0,0,0,53,39,6,0,0,6,,0,29,3696,112,3648,2,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
freefronthost.com,"GoDaddy Auctions",11,18,17124,440,"Computers/Programming/Languages: 10
Computers/Graphics: 10
Shopping/Crafts: 9
Computers/Internet/Statistics and Demographics: 9
Games/Roleplaying: 8
Computers/Software/Internet: 7
Business/Opportunities: 7
Arts/Comics: 7
Arts/Television: 6
Computers/Internet/On the Web: 6","English: 44.2%
Polish: 20.2%
Russian: 19.7%
Norwegian: 5.5%
Spanish: 2.7%
French: 1.2%
Finnish: 1.1%
Swedish: 0.8%
Catalan: 0.6%
Persian: 0.6%","English: 100%",31,17,1145,69977,0,0,0,37,38,0,0,0,0,,2,0,78414,73,254,0,2,2,09/16/2022,$249,"09/23/2022 19:02:00"
sixmillion.org,"GoDaddy Auctions",18,24,310,157,"Arts/Crafts: 17
Recreation/Travel: 17
Recreation/Food: 12
Business: 10","Polish: 62.5%
French: 28.1%
English: 6.2%
Spanish: 3.1%","English: 100%",1,8,15,150,0,0,0,44,34,16,16,1,16,,4,1,5814,1066,3296,0,1,1,09/16/2022,$55,"09/23/2022 21:01:00"
jewishstudiesuva.com,"GoDaddy Auctions",20,11,14,10,"Society/Religion and Spirituality: 20","English: 100%","English: 99.9%",6,0,72,233,,,,44,28,,,,,,4,63,87,4,4,1,0,0,09/16/2022,$12,"09/25/2022 18:00:00"
sites2q.com,"GoDaddy Auctions",25,16,132,11,"Adult/World: 25","French: 98.4%
English: 0.7%
Russian: 0.7%","English: 92.9%
Korean: 7%",0,0,14,170,,,,54,21,,,,,,,55,700,2,2,27,12,11,09/16/2022,$20,"09/25/2022 16:52:00"
coldsips.com,"GoDaddy Auctions",17,14,1697,89,"Recreation/Travel: 15
Business: 15
Computers/Internet: 14
Society/Religion and Spirituality: 14
Arts/Crafts: 13
Reference/Education: 13
Business/Automotive: 13
Recreation/Pets: 13
Business/Consumer Goods and Services: 12
Regional/Europe: 8","English: 100%","English: 100%",1,0,23,884,0,0,0,53,38,3,0,0,1,,0,1,4623,126,4622,20,1,1,09/16/2022,$1500,"09/23/2022 11:00:00"
napaevent.com,"GoDaddy Auctions",19,26,1999,107,"Recreation/Travel: 17
Computers/Internet: 16
Society/Religion and Spirituality: 16
Reference/Education: 15
Business/Automotive: 15
Recreation/Pets: 15
Recreation/Humor: 15
Business: 15
Recreation/Food: 14
Arts/Music: 14","English: 99.3%
Spanish: 0.2%
Japanese: 0.1%","English: 100%",,,,,0,2,0,53,39,,,,,,1,57,5985,175,5984,4,1,1,09/16/2022,$1500,"09/23/2022 11:00:00"
gatedperth.com,"GoDaddy Auctions",19,25,1842,108,"Recreation/Travel: 17
Computers/Internet: 16
Business: 16
Reference/Education: 15
Business/Automotive: 15
Society/Religion and Spirituality: 15
Recreation/Pets: 15
Arts/Crafts: 15
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 100%","English: 100%",1,0,23,884,0,0,0,52,38,0,0,0,0,,0,46,4581,129,4580,4,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
litefrance.com,"GoDaddy Auctions",19,26,1945,120,"Recreation/Travel: 17
Computers/Internet: 16
Society/Religion and Spirituality: 16
Reference/Education: 15
Business/Automotive: 15
Recreation/Pets: 15
Business: 15
Recreation/Food: 14
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 100%","English: 100%",2,0,25,755,0,0,0,53,39,1,0,0,1,,1,9,6193,179,6192,5,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
selfmadeobjects.net,"GoDaddy Auctions",16,30,629,217,"Health/Alternative: 15
Recreation/Food: 13
Arts/Crafts: 13
Business/Healthcare: 12
Business/Textiles and Nonwovens: 11
Science/Technology: 11
Computers/Companies: 9
Business: 8
Society/Subcultures: 8
Computers/Programming/Languages: 7","English: 46.8%
German: 30%
French: 7%
Ukrainian: 3.8%
Japanese: 3.3%
Norwegian: 2%
Spanish: 1.5%
Chinese: 0.8%
Latvian: 0.6%
Russian: 0.5%","English: 100%",4,16,35,195,0,0,0,46,36,17,29,2,16,,4,1,8629,1619,4447,0,1,1,09/16/2022,$59,"09/23/2022 21:01:00"
artistquirk.com,"GoDaddy Auctions",14,26,207,113,"Business/Healthcare: 14","English: 71.4%
German: 13.3%
Ukrainian: 3.9%
French: 1.9%
Italian: 1.9%
Romanian: 1.9%
Arabic: 0.9%
Georgian: 0.9%
Portuguese: 0.9%
Serbian: 0.9%","English: 100%",9,9,113,1383,0,0,0,46,36,11,18,0,11,,3,1,3406,76,1833,0,0,0,09/16/2022,$49,"09/23/2022 21:01:00"
obsinc-products.com,"GoDaddy Auctions",17,15,47,11,"Recreation/Audio: 17","English: 76.5%
French: 23.4%","English: 99.1%
Indonesian: 0.8%",3,0,20,122,,,,54,21,,,,,,,57,54,0,0,24,12,11,09/16/2022,$12,"09/25/2022 20:43:00"
luynes-rugby.com,"GoDaddy Auctions",22,13,10,5,"Recreation: 22","French: 100%","English: 93.3%
Korean: 5.7%
Indonesian: 0.8%",,,,,,,,55,21,,,,,,,,34,6,6,25,12,11,09/16/2022,$12,"09/25/2022 20:30:00"
jazzsocialmedia.com,"GoDaddy Auctions",11,19,495,254,"Reference/Education: 11
Science/Social Sciences: 9
Computers/Software/Databases: 9
Arts/Music: 7
Recreation/Food: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6
Society/Philanthropy: 5
Shopping/Toys and Games: 5
Computers/Internet: 5","English: 100%",,28,54,1496,1814,0,0,0,53,43,8,6,0,8,,0,0,2417,575,2243,0,0,0,09/16/2022,$600,"09/22/2022 20:01:00"
thebiblog.com,"GoDaddy Auctions",11,27,740,267,"Reference/Education: 11
Science/Social Sciences: 9
Computers/Software/Databases: 9
Arts/Music: 7
Recreation/Food: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6
Shopping/Toys and Games: 5
Society/Philanthropy: 5","English: 98.7%
Spanish: 0.5%
Hungarian: 0.4%
Dutch: 0.2%","English: 100%",2,6,22,2266,0,1,0,52,43,12,6,0,12,,1,23,3426,480,1984,86,15,13,09/16/2022,$600,"09/22/2022 20:02:00"
fightersmarketing.com,"GoDaddy Auctions",12,26,678,408,"Reference/Education: 11
Science/Social Sciences: 10
Computers/Software/Databases: 9
Arts/Music: 8
Recreation/Food: 7
Computers/Programming/Development Tools: 6
Business/Business Services: 6
Recreation/Travel: 6
Shopping/Toys and Games: 5
Society/Philanthropy: 5","English: 78.9%
French: 6.6%
German: 2.3%
Japanese: 1.9%
Spanish: 1.7%
Russian: 1.7%
Chinese: 0.8%
Czech: 0.8%
Polish: 0.8%
Slovenian: 0.6%","English: 100%",0,17,25,124,0,1,0,56,45,10,43,0,5,,1,9,3996,1508,3815,11,3,3,09/16/2022,$600,"09/22/2022 20:02:00"
cheapwritingservices.net,"GoDaddy Auctions",11,24,991,495,"Reference/Education: 11
Science/Social Sciences: 10
Computers/Software/Databases: 9
Arts/Music: 8
Recreation/Food: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6
Shopping/Toys and Games: 5
Society/Philanthropy: 5","English: 85.7%
French: 4.4%
Japanese: 1.7%
German: 1.5%
Spanish: 1.2%
Russian: 1.1%
Czech: 0.6%
Chinese: 0.5%
Slovenian: 0.4%
Persian: 0.4%","English: 100%",2,26,270,1687,0,19,0,57,47,10,14,0,10,,0,28,4794,997,3289,37,0,0,09/16/2022,$600,"09/22/2022 20:02:00"
betterfootball.org,"GoDaddy Auctions",20,19,424,48,"Reference/Education: 19
Computers/Software/Databases: 16
Science/Social Sciences: 16
Arts/Music: 15
Health/Conditions and Diseases: 15
Business/Industrial Goods and Services: 13
Computers/Programming/Development Tools: 12
Recreation/Travel: 12
Arts/Education: 12
Business/Food and Related Products: 11","English: 92.8%
French: 2.7%
Arabic: 2.5%
Dutch: 0.7%
Japanese: 0.5%
German: 0.3%","English: 100%",0,6,168,538,0,0,0,52,36,11,14,4,10,,6,2,996,139,398,7,0,0,09/16/2022,$600,"09/22/2022 20:02:00"
genericlook.com,"GoDaddy Auctions",12,24,998,503,"Reference/Education: 11
Science/Social Sciences: 11
Computers/Software/Databases: 9
Arts/Music: 7
Recreation/Travel: 7
Computers/Programming/Development Tools: 7
Society/Issues: 6
Business/Industrial Goods and Services: 6
Shopping/Toys and Games: 6
Health/Conditions and Diseases: 5","English: 97%
Icelandic: 0.9%
Italian: 0.7%
Lithuanian: 0.5%
Serbian: 0.3%
Spanish: 0.1%","English: 100%",3,12,263,596,0,3,0,54,43,10,8,1,9,,5,57,7739,2130,5672,60,1,1,09/16/2022,$600,"09/22/2022 20:03:00"
clickconversion.net,"GoDaddy Auctions",12,35,1353,549,"Reference/Education: 12
Science/Social Sciences: 10
Computers/Software/Databases: 9
Arts/Music: 8
Recreation/Food: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6","English: 84%
French: 5.3%
German: 1.9%
Japanese: 1.9%
Russian: 1.4%
Spanish: 1.2%
Czech: 0.8%
Chinese: 0.7%
Persian: 0.5%
Vietnamese: 0.3%","English: 100%",0,16,38,171,0,0,0,56,47,8,33,0,8,,0,7,2294,696,2110,15,1,1,09/16/2022,$600,"09/22/2022 19:01:00"
medellinthefilm.com,"GoDaddy Auctions",9,13,4319,146,"Computers/Internet/Chat: 9
Recreation/Humor: 4","English: 91.3%
German: 3.2%
Russian: 2.4%
Latin: 0.4%
Japanese: 0.3%
Chinese: 0.3%
Spanish: 0.3%
Arabic: 0.3%
Hungarian: 0.1%
Turkish: 0.1%","English: 100%",28,29,1629,32755,0,0,0,34,38,13,5,1,12,,4,0,20724,205,19965,0,2,2,09/16/2022,$149,"09/23/2022 19:02:00"
lisa-hilton.com,"GoDaddy Auctions",9,14,148,42,"Arts/Literature: 9
Business/Publishing and Printing: 5
Arts/Music: 4","Italian: 44.4%
English: 41.2%
Spanish: 4.1%
Dutch: 3.2%
French: 2.3%
German: 1.3%
Portuguese: 1.3%
Swedish: 0.9%
Danish: 0.4%
Russian: 0.4%",,13,30,79,189,0,2,0,36,31,16,1,0,13,,5,0,3653,3593,3646,1,0,0,09/16/2022,$349,"09/23/2022 19:03:00"
rocasstore.com,"GoDaddy Auctions",17,10,1762,32,"Recreation/Travel: 15
Business: 15
Computers/Internet: 14
Society/Religion and Spirituality: 14
Arts/Crafts: 13
Reference/Education: 13
Arts/Music: 13
Business/Automotive: 13
Recreation/Pets: 13
Business/Consumer Goods and Services: 12","English: 100%","English: 100%",1,0,23,884,0,0,0,53,39,1,0,0,1,,1,0,3432,90,3431,0,0,0,09/16/2022,$1500,"09/23/2022 11:00:00"
dailygrindmenu.com,"GoDaddy Auctions",17,16,2014,122,"Recreation/Travel: 14
Society/Religion and Spirituality: 14
Computers/Internet: 14
Recreation/Humor: 13
Business: 13
Reference/Education: 13
Business/Automotive: 13
Recreation/Food: 13
Recreation/Pets: 13
Arts/Music: 13","English: 100%","English: 100%",4,0,27,757,0,0,0,53,39,1,0,0,1,,0,0,6490,201,6489,20,1,1,09/16/2022,$1500,"09/23/2022 11:00:00"
phxbiker.com,"GoDaddy Auctions",19,27,2190,166,"Recreation/Travel: 17
Computers/Internet: 16
Society/Religion and Spirituality: 16
Reference/Education: 15
Business/Automotive: 15
Recreation/Pets: 15
Business: 15
Recreation/Food: 14
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 100%","English: 100%",2,0,25,755,0,0,0,53,39,0,0,0,0,,0,49,5365,147,5364,6,1,1,09/16/2022,$1500,"09/23/2022 11:00:00"
gemteccorp.com,"GoDaddy Auctions",19,26,1933,110,"Recreation/Travel: 17
Computers/Internet: 16
Society/Religion and Spirituality: 16
Reference/Education: 15
Business/Automotive: 15
Recreation/Pets: 15
Business: 15
Recreation/Food: 14
Arts/Music: 14
Business/Consumer Goods and Services: 14","English: 100%","English: 100%",2,0,25,755,0,0,0,53,39,0,0,0,0,,0,25,5178,164,5177,2,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
originsilver.com,"GoDaddy Auctions",19,27,2007,114,"Recreation/Travel: 17
Computers/Internet: 16
Society/Religion and Spirituality: 16
Reference/Education: 15
Business/Automotive: 15
Recreation/Pets: 15
Recreation/Humor: 15
Business: 15
Recreation/Food: 14
Arts/Music: 14","English: 99.6%
German: 0.1%
Spanish: 0.1%","English: 100%",2,12,27,757,0,0,0,53,39,0,0,0,0,,1,58,5665,168,5663,3,1,1,09/16/2022,$1500,"09/23/2022 11:01:00"
newdesignblog.com,"GoDaddy Auctions",11,22,124,87,"Arts/Comics: 11
Business/Textiles and Nonwovens: 10
Arts/Performing Arts: 6","English: 75%
French: 7.1%
Spanish: 7.1%
Dutch: 3.5%
Finnish: 3.5%
Greek: 3.5%","English: 100%",3,18,39,298,0,0,0,45,39,8,4,0,7,,2,2,2791,72,2513,0,1,1,09/16/2022,$55,"09/23/2022 21:01:00"
thelonelyd12.com,"GoDaddy Auctions",14,24,1651,108,"Business/Textiles and Nonwovens: 13
Business/Construction and Maintenance: 12
Business/International Business and Trade: 12
Sports/Soccer: 11
Business: 7","English: 99.8%","English: 100%",7,14,50,533,0,0,0,47,36,6,11,1,6,,6,1,3209,57,2008,0,1,1,09/16/2022,$53,"09/23/2022 21:01:00"
aftertoday.net,"GoDaddy Auctions",10,23,157,73,"Business/Textiles and Nonwovens: 10
Business: 8
Computers/Internet/Searching: 5
Arts/Performing Arts: 5
Health/Occupational Health and Safety: 4","English: 84.1%
Turkish: 15.8%","English: 100%",2,16,27,501,0,0,0,42,36,17,17,0,10,,6,1,2398,177,2359,0,1,1,09/16/2022,$54,"09/23/2022 21:02:00"
hotelconors.com,"GoDaddy Auctions",22,12,9,5,"Regional/Europe: 22","Spanish: 87.5%
English: 12.5%","English: 96%
Korean: 2.8%
Indonesian: 0.8%
Malay: 0.4%",,,,,,,,54,22,,,,,,,,23,0,1,24,13,11,09/16/2022,$12,"09/25/2022 18:27:00"
fc-tsushima.com,"GoDaddy Auctions",25,14,522,5,"Sports/Soccer: 25","Japanese: 100%","English: 94.2%
Korean: 4.9%
Indonesian: 0.8%",,,,,,,,56,20,,,,,,,,71,1,1,26,12,11,09/16/2022,$12,"09/25/2022 20:27:00"
bratsoasis286.com,"GoDaddy Auctions",19,10,41,21,"Arts/Performing Arts: 19
Recreation/Radio: 9","English: 100%","English: 99.1%
Indonesian: 0.8%",7,0,29,110,,,,59,20,,,,,,5,75,94,2,2,22,11,10,09/16/2022,$12,"09/25/2022 18:08:00"
himsnewrs.com,"GoDaddy Auctions",9,17,175,163,"Home/Cooking: 9
Computers/Internet: 8
Regional/North America: 6","English: 66.6%
Russian: 5.3%
German: 4.6%
Japanese: 4.6%
Spanish: 3.3%
Czech: 2.6%
Chinese: 2%
Slovak: 1.3%
Korean: 1.3%
French: 1.3%","English: 100%",6,45,428,931,0,0,0,53,38,1,0,0,1,,0,3,1213,329,1201,20,5,3,09/16/2022,$12,"09/25/2022 20:42:00"
downloadablemedia.org,"GoDaddy Auctions",11,15,1302,93,"Computers/Internet/On the Web: 11
Business/Marketing and Advertising: 11","English: 95.5%
German: 2.1%
Japanese: 1.7%
French: 0.2%
Irish: 0.1%",,28,19,118,1347,0,0,0,32,28,15,12,4,14,,1,5,1405,73,133,0,0,0,09/16/2022,$12,"09/27/2022 18:22:00"
financasaplicadas.net,"GoDaddy Auctions",9,11,199,55,"News/Media Industry: 9
Health/Medicine: 5","Portuguese: 96.4%
English: 3.5%","Portuguese: 99.3%
English: 0.6%",,,,,7,130,9,30,32,,,,,,0,770,729,0,13,20,10,9,09/16/2022,$12,"09/26/2022 21:12:00"
triangleartsandentertainment.org,"GoDaddy Auctions",17,14,1439,280,"Arts/Music: 17
Arts/Performing Arts: 13
Arts/Movies: 11
Adult/Recreation: 11
Business/Arts and Entertainment: 10
Computers/Internet: 8
Recreation/Travel: 7
Recreation/Food: 7","English: 96.7%
Serbian: 0.8%
French: 0.5%
Italian: 0.4%
Portuguese: 0.3%
Russian: 0.1%
German: 0.1%
Polish: 0.1%","English: 100%",0,0,,,34,100,1202,46,42,0,0,0,0,,1,1720,9775,955,9737,15,6,3,09/16/2022,$20,"09/25/2022 18:29:00"
saltlakescouts.org,"GoDaddy Auctions",23,13,749,70,"Recreation/Scouting: 22
Business: 18
Society/Genealogy: 9","English: 93.1%
Latin: 2.7%
Spanish: 1%
Portuguese: 0.8%
Hindi: 0.5%
French: 0.4%
Malay: 0.4%
German: 0.2%
Indonesian: 0.2%
Swedish: 0.2%",,,,,,61,1,0,33,33,,,,,,0,20,759,75,351,0,0,0,09/16/2022,$10,"09/27/2022 16:41:00"
ximik.info,"GoDaddy Auctions",23,17,23073,417,"Regional/Europe: 23
Society/Organizations: 19","Belarusian: 75.4%
Russian: 22.1%
English: 2.3%",,19,30,270,44827,0,0,0,30,39,18,4,1,16,,,1,19970,877,15887,0,0,0,09/16/2022,$10,"09/25/2022 16:02:00"
witnessfortheworld.org,"GoDaddy Auctions",23,13,663,91,"Society/Religion and Spirituality: 23","English: 97%
Chinese: 0.9%
Romanian: 0.7%
Russian: 0.6%
Spanish: 0.3%
French: 0.1%
Norwegian: 0.1%",,10,21,192,1678,0,0,0,30,32,20,26,0,20,,2,2,1032,6,37,0,0,0,09/16/2022,$12,"09/25/2022 19:50:00"
abductionfilm.com,"GoDaddy Auctions",14,16,26601,129,"Recreation/Guns: 13
Society/Issues: 13
Computers/Internet: 7
Society/People: 6","English: 82.7%
German: 10.3%
Japanese: 5.1%
Polish: 1.7%","Indonesian: 100%",7,12,79,178,0,28,0,32,34,15,7,0,13,,1,129,30093,5,29912,4,0,0,09/16/2022,$12,"09/26/2022 20:14:00"
betzestaffiliates.com,"GoDaddy Auctions",18,36,44632,1301,"Games/Gambling: 18
Sports/Hockey: 13
Games/Card Games: 11
Recreation/Travel: 11
Games/Coin-Op: 11
Science/Social Sciences: 10
Regional/Europe: 9
Business: 9
Computers/Internet/On the Web: 8
Sports/Soccer: 8","English: 69%
Russian: 21.2%
Turkish: 1.8%
Persian: 1.2%
Japanese: 0.7%
German: 0.6%
Spanish: 0.6%
Finnish: 0.6%
Korean: 0.5%
Thai: 0.4%","English: 100%",56,24,4703,581621,4,24,0,34,34,4,6,0,4,,0,422,1728023,285,555,1,0,0,09/16/2022,$255,"09/26/2022 19:03:00"
autographband.com,"GoDaddy Auctions",14,27,1111,151,"Arts/Music: 14
Business/Arts and Entertainment: 8","English: 53.4%
Japanese: 30%
Slovenian: 5%
Russian: 4%
Portuguese: 2.3%
Italian: 2%
French: 0.8%
German: 0.8%
Spanish: 0.4%
Dutch: 0.1%","English: 100%",25,40,291,3021,797,136,31578,32,36,8,8,0,8,,2,3,2771,1135,1309,3,6,4,09/16/2022,$500,"09/26/2022 20:51:00"
pokitdok.com,"GoDaddy Auctions",12,38,7322,1004,"Business: 12
Reference/Education: 9
Health: 8
Computers/Computer Science/Academic Departments: 8
Science/Technology: 8
Computers/Computer Science/Distributed Computing: 7
Business/Construction and Maintenance: 7
Health/Medicine: 7
Society: 6
Reference/Museums: 6","English: 97.5%
Spanish: 0.5%
Portuguese: 0.4%
Chinese: 0.3%
Japanese: 0.3%
German: 0.2%
Korean: 0.1%","English: 100%",48,49,664,5046,364,15,27287,48,47,10,211,0,10,,1,249,11449,1273,6388,13,15,7,09/16/2022,$1006,"09/22/2022 21:05:00"
prop2go.com,"GoDaddy Auctions",25,16,1792,712,"Business/Real Estate: 25
Reference/Education: 13
Arts/Education: 12","English: 98.5%
Chinese: 0.4%
French: 0.4%
Indonesian: 0.3%
Russian: 0.2%
German: 0.1%",,23,26,590,28221,134,135,19,31,38,14,54,0,14,,0,3880,276878,909,986,0,0,0,09/16/2022,$30,"09/26/2022 18:06:00"
johnasrestaurant.com,"GoDaddy Auctions",11,18,182,62,"Recreation/Travel: 10
Arts/Music: 7
Arts: 7
Sports/Football: 6
Reference/Museums: 6","English: 96.6%
French: 1.1%
German: 1.1%
Japanese: 1.1%","English: 100%",21,23,60,213,0,0,0,36,31,10,4,0,10,,2,0,502,136,425,0,1,0,09/16/2022,$75,"09/26/2022 18:09:00"
fjallfil.com,"DropCatch PreRelease",12,16,624,190,"Adult/World: 11
Games/Roleplaying: 10
Society/Subcultures: 8
Arts/Visual Arts: 8
Society/Folklore: 8
Recreation/Humor: 8
Society/Genealogy: 8
Arts/Music: 7
Computers/Desktop Publishing: 7
News/Weblogs: 7","French: 34.3%
English: 27.6%
German: 10%
Dutch: 9%
Polish: 5.6%
Italian: 3.3%
Danish: 2.8%
Portuguese: 1.6%
Spanish: 1.1%
Japanese: 1%",,10,11,267,2087,0,0,0,31,28,22,22,0,20,,1,1,1049,3,33,0,1,1,09/16/2022,,"09/26/2022 21:21:31"
lolifox.com,"Dynadot Expired",13,10,1062,123,"Recreation/Outdoors: 13","Japanese: 28.9%
English: 26.2%
Russian: 24%
Estonian: 8.4%
Latvian: 5.5%
Finnish: 2.2%
French: 1.8%
Polish: 0.8%
Spanish: 0.7%
Chinese: 0.4%",,19,39,358,2460,0,7,0,37,40,16,0,0,16,,1,1,1955,1187,1605,0,0,0,09/16/2022,$110,"09/23/2022 11:32:00"
glossyblonde.com,"DropCatch PreRelease",9,20,6069,254,"Business: 9","English: 99.8%",,21,25,594,9782,0,0,0,30,36,10,29,0,10,,0,1,6539,97,133,0,1,1,09/16/2022,,"09/26/2022 21:21:31"
changqinghealth.com,"Namecheap Auctions",16,9,9,8,"Business/Financial Services: 16
Computers/News and Media: 9","Chinese: 100%",,,,,,,,,59,36,,,,,,,,13,0,1,0,0,0,09/16/2022,$15,"10/01/2022 16:00:00"
red-viajes.com,"Namecheap Auctions",17,17,527,203,"Reference/Museums: 17
Business/Consumer Goods and Services: 10","Spanish: 51.4%
English: 43.9%
Indonesian: 0.9%
French: 0.5%
Swedish: 0.5%
Dutch: 0.3%
Finnish: 0.3%
Malay: 0.3%
Norwegian: 0.3%
Catalan: 0.1%","English: 100%",,,,,0,51,0,30,39,,,,,,1,19500,20895,40,20884,0,1,1,09/16/2022,$15,"10/01/2022 16:00:00"
uncjordan1.us,"Namecheap Auctions",12,30,701325,3731,"Sports/Motorsports: 11
Computers/Education: 11
Arts/Animation: 11
Arts/Radio: 10
Arts/Movies: 9
Games/Video Games/Roleplaying: 9
Society: 9
Recreation/Travel: 9
Society/Religion and Spirituality: 9
Science/Biology: 8","English: 44.3%
Arabic: 15%
German: 14.8%
Russian: 8%
Korean: 6.5%
French: 2.3%
Polish: 1.2%
Czech: 0.9%
Spanish: 0.9%
Thai: 0.7%",,40,6,7073,3579533,0,0,0,33,32,1,0,0,1,,,4,26929175,1,5,0,0,0,09/16/2022,$15,"10/01/2022 16:00:00"
medicmagic.net,"GoDaddy Auctions",10,14,383,99,"Arts/Music: 10
Arts/Movies: 8
Health/Men's Health: 6","English: 73.3%
Russian: 8%
French: 3%
Lithuanian: 2.8%
Vietnamese: 2.1%
Danish: 2.1%
Korean: 2.1%
Spanish: 1.4%
Portuguese: 0.8%
Indonesian: 0.7%","Indonesian: 100%",18,28,429,4917,0,0,0,39,37,10,7,1,10,,2,,2092,96,2041,1,44,41,09/17/2022,$200,"09/23/2022 20:00:00"
moblinzone.com,"GoDaddy Auctions",11,14,710,78,"Computers/Software/Operating Systems: 11
Computers: 9
Computers/Systems: 7
Computers/Programming/Languages: 5","English: 55.7%
French: 15.5%
Russian: 11.5%
Spanish: 4.2%
Thai: 3.2%
Czech: 2.6%
Sinhalese: 1.9%
Polish: 1%
Bulgarian: 0.9%
Portuguese: 0.7%",,19,18,152,971,0,0,0,30,28,12,14,0,11,,5,,2014,138,1358,0,0,0,09/17/2022,$189,"09/23/2022 21:00:00"
socialmediamarketingthailand.com,"GoDaddy Auctions",11,23,1574,485,"Reference/Education: 11
Science/Social Sciences: 10
Computers/Software/Databases: 9
Arts/Music: 7
Computers/Programming/Development Tools: 6
Recreation/Travel: 6
Shopping/Toys and Games: 5
Society/Philanthropy: 5","English: 94.3%
German: 1.1%
Russian: 0.8%
Spanish: 0.7%
Japanese: 0.6%
Chinese: 0.3%
French: 0.3%
Czech: 0.2%
Slovenian: 0.2%
Slovak: 0.1%","English: 100%",0,0,,,0,1,0,52,44,0,0,0,0,,0,,4470,1479,4215,23,21,11,09/17/2022,$600,"09/23/2022 20:02:00"
daily-soccer.com,"GoDaddy Auctions",16,26,1821,674,"Health/Alternative: 14
Reference/Education: 13
Arts/Education: 13
Health/Fitness: 13
Recreation/Travel: 13
Computers/Programming/Development Tools: 11
Science/Social Sciences: 10
Computers/Software/Databases: 10
Computers/Programming/Languages: 10
Arts/Music: 10","English: 48.9%
Latin: 15.1%
German: 11.8%
Spanish: 6.1%
Russian: 5%
Vietnamese: 5%
Polish: 2.1%
French: 1.4%
Danish: 0.7%
Dutch: 0.7%","English: 100%",1,9,85,505,0,0,0,51,39,19,4,0,17,,7,,10283,1476,8431,100,9,9,09/17/2022,$600,"09/23/2022 20:02:00"
